 0.780395624767E+000  0.000000000000E+000  0.000000000000E+000  -0.637368784764E-001 -0.627368784764E-001 -0.627368784764E-001  0.135525271561E-019  0.135525271561E-019  0.135525271561E-019
 0.790400696880E+000  0.000000000000E+000  0.000000000000E+000  -0.636109535493E-001 -0.626109535493E-001 -0.626109535493E-001 -0.284603070277E-018 -0.284603070277E-018 -0.284603070277E-018
 0.800405768992E+000  0.000000000000E+000  0.000000000000E+000  -0.634802591881E-001 -0.624802591881E-001 -0.624802591881E-001  0.108420217249E-018  0.108420217249E-018  0.108420217249E-018
 0.810410841104E+000  0.000000000000E+000  0.000000000000E+000  -0.633448207790E-001 -0.623448207790E-001 -0.623448207790E-001 -0.623416249179E-018 -0.623416249179E-018 -0.623416249179E-018
 0.820415913217E+000  0.000000000000E+000  0.000000000000E+000  -0.632046690055E-001 -0.622046690055E-001 -0.622046690055E-001 -0.135525271561E-018 -0.135525271561E-018 -0.135525271561E-018
 0.830420985329E+000  0.000000000000E+000  0.000000000000E+000  -0.630598397578E-001 -0.620598397578E-001 -0.620598397578E-001 -0.271050543121E-019 -0.271050543121E-019 -0.271050543121E-019
 0.840426057442E+000  0.000000000000E+000  0.000000000000E+000  -0.629103740319E-001 -0.619103740319E-001 -0.619103740319E-001 -0.271050543121E-018 -0.271050543121E-018 -0.271050543121E-018
 0.850431129554E+000  0.000000000000E+000  0.000000000000E+000  -0.627563178194E-001 -0.617563178194E-001 -0.617563178194E-001 -0.108420217249E-018 -0.108420217249E-018 -0.108420217249E-018
 0.860436201666E+000  0.000000000000E+000  0.000000000000E+000  -0.625977219871E-001 -0.615977219871E-001 -0.615977219871E-001 -0.569206140555E-018 -0.569206140555E-018 -0.569206140555E-018
 0.870441273779E+000  0.000000000000E+000  0.000000000000E+000  -0.624346421478E-001 -0.614346421478E-001 -0.614346421478E-001  0.542101086243E-018  0.542101086243E-018  0.542101086243E-018
 0.880446345891E+000  0.000000000000E+000  0.000000000000E+000  -0.622671385219E-001 -0.612671385219E-001 -0.612671385219E-001 -0.108420217249E-018 -0.108420217249E-018 -0.108420217249E-018
 0.890451418004E+000  0.000000000000E+000  0.000000000000E+000  -0.620952757902E-001 -0.610952757902E-001 -0.610952757902E-001  0.216840434497E-018  0.216840434497E-018  0.216840434497E-018
 0.900456490116E+000  0.000000000000E+000  0.000000000000E+000  -0.619191229386E-001 -0.609191229386E-001 -0.609191229386E-001 -0.108420217249E-018 -0.108420217249E-018 -0.108420217249E-018
 0.910461562228E+000  0.000000000000E+000  0.000000000000E+000  -0.617387530940E-001 -0.607387530940E-001 -0.607387530940E-001  0.514996031931E-018  0.514996031931E-018  0.514996031931E-018
 0.920466634341E+000  0.000000000000E+000  0.000000000000E+000  -0.615542433532E-001 -0.605542433532E-001 -0.605542433532E-001 -0.108420217249E-018 -0.108420217249E-018 -0.108420217249E-018
 0.930471706453E+000  0.000000000000E+000  0.000000000000E+000  -0.613656746037E-001 -0.603656746037E-001 -0.603656746037E-001 -0.460785923306E-018 -0.460785923306E-018 -0.460785923306E-018
 0.940476778566E+000  0.000000000000E+000  0.000000000000E+000  -0.611731313382E-001 -0.601731313382E-001 -0.601731313382E-001  0.542101086243E-019  0.542101086243E-019  0.542101086243E-019
 0.950481850678E+000  0.000000000000E+000  0.000000000000E+000  -0.609767014613E-001 -0.599767014613E-001 -0.599767014613E-001 -0.542101086243E-019 -0.542101086243E-019 -0.542101086243E-019
 0.960486922790E+000  0.000000000000E+000  0.000000000000E+000  -0.607764760910E-001 -0.597764760910E-001 -0.597764760910E-001 -0.108420217249E-018 -0.108420217249E-018 -0.108420217249E-018
 0.970491994903E+000  0.000000000000E+000  0.000000000000E+000  -0.605725493536E-001 -0.595725493536E-001 -0.595725493536E-001  0.542101086243E-019  0.542101086243E-019  0.542101086243E-019
 0.980497067015E+000  0.000000000000E+000  0.000000000000E+000  -0.603650181737E-001 -0.593650181737E-001 -0.593650181737E-001  0.271050543121E-018  0.271050543121E-018  0.271050543121E-018
 0.990502139128E+000  0.000000000000E+000  0.000000000000E+000  -0.601539820581E-001 -0.591539820581E-001 -0.591539820581E-001  0.108420217249E-018  0.108420217249E-018  0.108420217249E-018
 0.100050721124E+001  0.000000000000E+000  0.000000000000E+000  -0.599395428765E-001 -0.589395428765E-001 -0.589395428765E-001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
 0.101051228335E+001  0.000000000000E+000  0.000000000000E+000  -0.597218046369E-001 -0.587218046369E-001 -0.587218046369E-001  0.162630325873E-018  0.162630325873E-018  0.162630325873E-018
 0.102051735546E+001  0.000000000000E+000  0.000000000000E+000  -0.595008732576E-001 -0.585008732576E-001 -0.585008732576E-001 -0.379470760370E-018 -0.379470760370E-018 -0.379470760370E-018
 0.103052242758E+001  0.000000000000E+000  0.000000000000E+000  -0.592768563360E-001 -0.582768563360E-001 -0.582768563360E-001  0.325260651746E-018  0.325260651746E-018  0.325260651746E-018
 0.104052749969E+001  0.000000000000E+000  0.000000000000E+000  -0.590498629147E-001 -0.580498629147E-001 -0.580498629147E-001 -0.216840434497E-018 -0.216840434497E-018 -0.216840434497E-018
 0.105053257180E+001  0.000000000000E+000  0.000000000000E+000  -0.588200032448E-001 -0.578200032448E-001 -0.578200032448E-001 -0.433680868994E-018 -0.433680868994E-018 -0.433680868994E-018
 0.106053764391E+001  0.000000000000E+000  0.000000000000E+000  -0.585873885479E-001 -0.575873885479E-001 -0.575873885479E-001  0.162630325873E-018  0.162630325873E-018  0.162630325873E-018
 0.107054271603E+001  0.000000000000E+000  0.000000000000E+000  -0.583521307762E-001 -0.573521307762E-001 -0.573521307762E-001  0.433680868994E-018  0.433680868994E-018  0.433680868994E-018
 0.108054778814E+001  0.000000000000E+000  0.000000000000E+000  -0.581143423717E-001 -0.571143423717E-001 -0.571143423717E-001 -0.379470760370E-018 -0.379470760370E-018 -0.379470760370E-018
 0.109055286025E+001  0.000000000000E+000  0.000000000000E+000  -0.578741360258E-001 -0.568741360258E-001 -0.568741360258E-001  0.108420217249E-018  0.108420217249E-018  0.108420217249E-018
 0.110055793236E+001  0.000000000000E+000  0.000000000000E+000  -0.576316244374E-001 -0.566316244374E-001 -0.566316244374E-001  0.108420217249E-018  0.108420217249E-018  0.108420217249E-018
 0.111056300448E+001  0.000000000000E+000  0.000000000000E+000  -0.573869200733E-001 -0.563869200733E-001 -0.563869200733E-001 -0.325260651746E-018 -0.325260651746E-018 -0.325260651746E-018
 0.112056807659E+001  0.000000000000E+000  0.000000000000E+000  -0.571401349277E-001 -0.561401349277E-001 -0.561401349277E-001 -0.379470760370E-018 -0.379470760370E-018 -0.379470760370E-018
 0.113057314870E+001  0.000000000000E+000  0.000000000000E+000  -0.568913802850E-001 -0.558913802850E-001 -0.558913802850E-001 -0.216840434497E-018 -0.216840434497E-018 -0.216840434497E-018
 0.114057822081E+001  0.000000000000E+000  0.000000000000E+000  -0.566407664830E-001 -0.556407664830E-001 -0.556407664830E-001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
 0.115058329293E+001  0.000000000000E+000  0.000000000000E+000  -0.563884026799E-001 -0.553884026799E-001 -0.553884026799E-001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
 0.116058836504E+001  0.000000000000E+000  0.000000000000E+000  -0.561343966225E-001 -0.551343966225E-001 -0.551343966225E-001 -0.487890977618E-018 -0.487890977618E-018 -0.487890977618E-018
 0.117059343715E+001  0.000000000000E+000  0.000000000000E+000  -0.558788544197E-001 -0.548788544197E-001 -0.548788544197E-001 -0.542101086243E-018 -0.542101086243E-018 -0.542101086243E-018
 0.118059850926E+001  0.000000000000E+000  0.000000000000E+000  -0.556218803178E-001 -0.546218803178E-001 -0.546218803178E-001 -0.271050543121E-019 -0.271050543121E-019 -0.271050543121E-019
 0.119060358138E+001  0.000000000000E+000  0.000000000000E+000  -0.553635764819E-001 -0.543635764819E-001 -0.543635764819E-001 -0.271050543121E-019 -0.271050543121E-019 -0.271050543121E-019
 0.120060865349E+001  0.000000000000E+000  0.000000000000E+000  -0.551040427801E-001 -0.541040427801E-001 -0.541040427801E-001 -0.542101086243E-019 -0.542101086243E-019 -0.542101086243E-019
 0.121061372560E+001  0.000000000000E+000  0.000000000000E+000  -0.548433765743E-001 -0.538433765743E-001 -0.538433765743E-001  0.108420217249E-018  0.108420217249E-018  0.108420217249E-018
 0.122061879771E+001  0.000000000000E+000  0.000000000000E+000  -0.545816725156E-001 -0.535816725156E-001 -0.535816725156E-001 -0.406575814682E-018 -0.406575814682E-018 -0.406575814682E-018
 0.123062386983E+001  0.000000000000E+000  0.000000000000E+000  -0.543190223459E-001 -0.533190223459E-001 -0.533190223459E-001 -0.352365706058E-018 -0.352365706058E-018 -0.352365706058E-018
 0.124062894194E+001  0.000000000000E+000  0.000000000000E+000  -0.540555147057E-001 -0.530555147057E-001 -0.530555147057E-001 -0.243945488809E-018 -0.243945488809E-018 -0.243945488809E-018
 0.125063401405E+001  0.000000000000E+000  0.000000000000E+000  -0.537912349487E-001 -0.527912349487E-001 -0.527912349487E-001 -0.352365706058E-018 -0.352365706058E-018 -0.352365706058E-018
 0.126063908616E+001  0.000000000000E+000  0.000000000000E+000  -0.535262649630E-001 -0.525262649630E-001 -0.525262649630E-001  0.135525271561E-018  0.135525271561E-018  0.135525271561E-018
 0.127064415827E+001  0.000000000000E+000  0.000000000000E+000  -0.532606830005E-001 -0.522606830005E-001 -0.522606830005E-001 -0.243945488809E-018 -0.243945488809E-018 -0.243945488809E-018
 0.128064923039E+001  0.000000000000E+000  0.000000000000E+000  -0.529945635126E-001 -0.519945635126E-001 -0.519945635126E-001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
 0.129065430250E+001  0.000000000000E+000  0.000000000000E+000  -0.527279769958E-001 -0.517279769958E-001 -0.517279769958E-001  0.243945488809E-018  0.243945488809E-018  0.243945488809E-018
